"Jahr","StatZoneSort","StatZoneCd","StatZoneLang","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","ProjStatus","ProjStatusSort","EigentumsartSort","Eigentumsart","AnzWhg"
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",3,"Übrige private Gesellschaften",10
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",4,"Natürliche Personen",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",1,"Öffentliche Hand",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",3,"Übrige private Gesellschaften",70
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",4,"Natürliche Personen",0
2014,135,"08303","Burghölzli",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",1,"Öffentliche Hand",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",3,"Übrige private Gesellschaften",22
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",4,"Natürliche Personen",2
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",1,"Öffentliche Hand",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",4,"Natürliche Personen",0
2014,136,"08304","Rehalp",83,"083","Weinegg",8,"8","Kreis 8","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",1
2014,137,"09101","Brünneliacker",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,138,"09102","In den Rütenen",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",2
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",1
2014,139,"09103","Bockhornstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",33
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",829
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,140,"09104","Zollfreilager",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",159
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",130
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",7
2014,141,"09105","In der Ey",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",76
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",100
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,142,"09106","Mühlezelgstrasse",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",36
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,143,"09107","Letzigraben",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",20
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,144,"09108","Sackzelg",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",50
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,145,"09109","Espenhof",91,"091","Albisrieden",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,146,"09201","Dunkelhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",273
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",4
2014,147,"09202","Loogarten",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",104
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,148,"09203","Eichbühl",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",2
2014,149,"09204","Buchlern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,150,"09205","Dachslern",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",34
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,151,"09206","Bachmatt",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,152,"09207","Werdhölzli",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",155
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,153,"09208","Hardhof",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",281
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",145
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,154,"09209","Altstetterplatz",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",2,"Wohnbaugenossenschaften",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",3,"Übrige private Gesellschaften",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",4,"Natürliche Personen",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",5,"Im Stockwerkeigentum",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",1,"Öffentliche Hand",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",2,"Wohnbaugenossenschaften",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",3,"Übrige private Gesellschaften",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",4,"Natürliche Personen",0
2014,155,"09210","Calanda",92,"092","Altstetten",9,"9","Kreis 9","Im Bau","6703",5,"Im Stockwerkeigentum",0
2014,156,"09211","Zwyssig",92,"092","Altstetten",9,"9","Kreis 9","Bewilligt","6702",1,"Öffentliche Hand",0
